Company,Actual,Predicted,Error
KOTAKBANK,697.8833562248001,662.369757428602,35.51359879619804
KOTAKBANK,709.4841189034728,676.0159330891724,33.46818581430034
KOTAKBANK,698.4808403542206,686.7295018676382,11.751338486582426
KOTAKBANK,714.1143743149942,683.0612632591874,31.053111055806767
KOTAKBANK,715.1599222231825,691.7072680946817,23.452654128500853
KOTAKBANK,704.4553716476985,692.8811281221688,11.57424352552971
KOTAKBANK,709.6334265265882,687.3937488810075,22.23967764558074
KOTAKBANK,706.1482574386655,691.2811580037974,14.867099434868123
KOTAKBANK,699.9745365868298,687.6987332330941,12.275803353735682
KOTAKBANK,710.8283102397763,684.9554804317204,25.87282980805594
KOTAKBANK,719.7902903622412,691.2820034603269,28.50828690191429
KOTAKBANK,728.4533170558634,698.5372886685091,29.916028387354345
KOTAKBANK,723.6737540212266,705.4396239574958,18.234130063730845
KOTAKBANK,705.2520735173612,703.5169148999175,1.7351586174436306
KOTAKBANK,715.2097759765406,692.3771514849145,22.83262449162612
KOTAKBANK,705.8992986726025,695.899464296368,9.999834376234503
KOTAKBANK,705.8992986726025,690.1254752916952,15.773823380907288
KOTAKBANK,703.0614111036898,690.4240341741574,12.637376929532365
KOTAKBANK,699.1778628990514,687.3176014295809,11.860261469470515
KOTAKBANK,700.1736415995347,685.4928244200069,14.680817179527821
KOTAKBANK,695.4437914088344,686.6103770426271,8.833414366207307
KOTAKBANK,709.7330213057671,681.7779447930102,27.955076512756932
KOTAKBANK,727.1091820833285,691.0544065625768,36.05477552075172
KOTAKBANK,739.4067982155261,703.8344965542942,35.572301661231904
KOTAKBANK,739.4565956051156,714.1771917351384,25.27940386997716
KOTAKBANK,743.3898848355748,716.0448897545284,27.344995081046363
KOTAKBANK,742.1950011223867,719.1526188657836,23.042382256603105
KOTAKBANK,743.1408697057432,717.9255232588202,25.215346446922922
KOTAKBANK,766.0435825436675,718.5958293773178,47.447753166349685
KOTAKBANK,762.010754897798,735.4069151924241,26.603839705373957
KOTAKBANK,768.7819880609386,735.061799837069,33.72018822386963
KOTAKBANK,756.1356774740775,741.3869137714596,14.748763702617907
KOTAKBANK,749.5637184149477,732.1515693711126,17.412149043835143
KOTAKBANK,747.5223354425075,728.962732796791,18.559602645716495
KOTAKBANK,752.7003057757443,725.7717543992612,26.92855137648303
KOTAKBANK,748.9163805321691,729.6994917985098,19.21688873365929
KOTAKBANK,762.3094546896818,726.9270143830986,35.38244030658325
KOTAKBANK,751.2564632964932,737.6083149040205,13.648148392472649
KOTAKBANK,747.9206018316859,729.025352943745,18.895248887940852
KOTAKBANK,748.7671574547066,728.826501567999,19.940655886707646
KOTAKBANK,743.5891025758169,726.1388516243842,17.450250951432736
KOTAKBANK,736.2203289194872,723.0476652792236,13.172663640263636
KOTAKBANK,744.0869073804056,717.1049231512561,26.981984229149475
KOTAKBANK,730.7934561839561,722.8866058103476,7.9068503736084494
KOTAKBANK,736.2702108547296,709.5550808881849,26.715129966544737
KOTAKBANK,740.1536181499464,714.4502460122931,25.703372137653332
KOTAKBANK,749.6134594407686,716.2201247112162,33.39333472955241
KOTAKBANK,760.1187640941262,725.5635466379217,34.555217456204446
KOTAKBANK,750.2109435701891,732.697508834116,17.513434736073123
KOTAKBANK,740.800956032725,727.9515667874703,12.84938924525477
KOTAKBANK,737.2659331914442,721.538948102273,15.726985089171194
KOTAKBANK,742.7427442259864,717.915039597854,24.827704628132324
KOTAKBANK,740.3030385005991,721.9283653797756,18.374673120823445
KOTAKBANK,757.3307020966872,719.2364317897445,38.09427030694269
KOTAKBANK,760.4176047954315,732.264691454764,28.15291334066751
KOTAKBANK,771.7194704090302,734.5734077818424,37.1460626271878
KOTAKBANK,777.3990501012386,744.1332665801083,33.26578352113029
KOTAKBANK,769.3779221867217,748.0160820557544,21.361840130967266
KOTAKBANK,774.0112212417494,743.6367299603139,30.37449128143544
KOTAKBANK,775.0077044893405,747.0516697925168,27.956034696823735
KOTAKBANK,779.391847505115,746.8163792403479,32.575468264767096
KOTAKBANK,757.9193089325477,752.4100041853872,5.509304747160513
KOTAKBANK,757.3213457110937,737.739360666098,19.58198504499569
KOTAKBANK,761.6558322467004,736.8814477436972,24.774384503003148
KOTAKBANK,749.0013489133871,738.0343122673676,10.967036646019551
KOTAKBANK,751.2930433823376,730.4173689377358,20.875674444601827
KOTAKBANK,747.6561993930168,731.613323562528,16.04287583048881
KOTAKBANK,760.7589155964038,728.0175687605424,32.74134683586135
KOTAKBANK,750.4460932129364,737.4516236272138,12.994469585722527
